product_id,product_category_name,month_year,qty,unit_price,freight_price,total_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price
114224,furniture,2022-08-10,1,244.81,46.29,244.81,24,52,5,2620,1.7,13,2,0,0,8,2022,0.878,6219,238.88,0.19,29.54,268.9,0.38,21.15,249.81,0.97,39.64,222.09
622585,furniture,2023-03-17,13,862.49,128.68,11212.37,5,81,3,4198,2.2,74,4,0,0,3,2023,0.517,5743,919.38,0.41,146.93,806.19,0.16,165.38,1034.29,0.46,224.84,822.07
529480,beauty,2022-01-23,11,195.75,34.27,2153.25,6,108,1,4518,5.0,15,6,1,0,1,2022,0.486,591,195.16,0.49,17.31,184.93,0.05,16.42,178.29,0.49,22.96,195.01
521810,electronics,2022-09-11,18,189.37,21.42,3408.66,24,247,5,2914,2.9,66,6,1,0,9,2022,0.037,2831,192.45,0.52,42.19,224.68,0.82,40.27,212.16,0.25,27.91,202.4
544882,kitchen,2022-11-15,11,417.18,33.03,4588.98,17,220,3,365,2.3,51,1,0,0,11,2022,0.534,5947,453.59,0.4,31.96,456.82,0.29,75.94,387.84,0.81,20.22,390.39
542739,fashion,2023-12-19,10,194.7,26.69,1947.0,23,45,4,3168,3.5,32,1,0,0,12,2023,0.522,3208,196.7,0.58,28.98,221.91,0.52,29.97,215.88,0.53,43.62,189.13
466625,electronics,2022-06-06,6,166.34,39.72,998.04,19,96,1,3225,3.0,71,0,0,0,6,2022,0.606,4359,196.69,0.72,43.64,167.38,0.9,29.98,153.19,0.97,26.11,150.02
506218,kitchen,2022-07-21,2,113.42,10.84,226.84,19,32,5,3025,4.8,31,3,0,0,7,2022,0.131,3001,115.67,0.51,18.03,127.23,0.02,27.9,117.33,0.52,8.82,112.59
611350,toys,2022-10-26,17,586.95,108.68,9978.15,8,34,5,3634,1.3,6,2,0,1,10,2022,0.54,310,696.5,0.6,140.83,700.39,0.55,51.85,636.09,0.18,56.19,531.23
787118,electronics,2023-12-26,16,562.51,33.73,9000.16,15,106,5,2830,4.2,6,1,0,0,12,2023,0.454,4041,645.03,0.86,63.16,548.36,0.96,101.6,563.16,0.77,47.44,542.52
596945,beauty,2023-09-15,4,595.64,115.33,2382.56,12,240,1,3549,2.1,68,4,0,1,9,2023,0.596,2795,692.03,0.5,96.26,573.11,0.81,75.66,707.71,0.15,93.07,635.05
678269,kitchen,2022-01-26,14,702.77,68.65,9838.78,21,62,5,2483,4.2,31,2,0,0,1,2022,0.661,5462,785.1,0.42,151.22,607.92,0.22,112.33,770.9,0.28,44.4,764.06
852950,beauty,2022-06-20,7,313.93,44.05,2197.51,5,176,4,835,4.4,65,0,0,0,6,2022,0.361,6239,333.26,0.25,75.87,347.82,0.2,78.26,284.13,0.94,58.45,305.59
990560,electronics,2023-08-23,9,829.03,102.43,7461.27,5,110,1,491,4.4,2,2,0,0,8,2023,0.504,911,859.23,0.13,153.47,774.51,0.76,139.85,812.66,0.98,92.34,793.06
197791,toys,2022-02-12,17,667.89,48.47,11354.13,16,144,3,4545,4.5,7,5,1,0,2,2022,0.395,2635,696.66,0.29,68.66,627.06,0.08,51.4,641.1,0.78,149.85,702.42
741632,electronics,2023-09-17,16,730.1,86.97,11681.6,24,219,3,2260,3.9,79,6,1,0,9,2023,0.765,2870,672.06,0.41,53.27,782.08,0.6,104.19,696.1,0.21,72.62,759.01
302659,toys,2022-07-25,4,657.24,78.89,2628.96,24,210,4,1679,1.6,12,0,0,0,7,2022,0.796,4799,607.97,0.76,132.72,728.61,0.23,116.5,607.36,0.74,74.87,641.22
277102,sports,2023-11-01,6,341.86,52.79,2051.16,16,210,1,1536,1.2,55,2,0,0,11,2023,0.293,2894,294.67,0.22,47.39,339.34,0.84,25.58,312.8,0.59,73.26,369.58
813703,fashion,2022-08-03,16,276.24,67.53,4419.84,13,114,3,353,2.4,28,2,0,0,8,2022,0.26,4046,306.89,0.7,26.63,326.13,0.38,58.29,318.93,0.45,26.69,273.68
161822,electronics,2022-11-14,18,397.59,57.25,7156.62,10,31,4,4731,3.0,40,0,0,0,11,2022,0.678,6376,355.33,0.08,52.28,360.45,0.41,69.44,475.62,0.45,104.22,432.25
863052,sports,2023-04-29,2,114.42,26.65,228.84,24,246,4,507,2.2,10,5,1,0,4,2023,0.774,4211,120.57,0.16,9.07,118.38,0.79,23.97,103.67,0.45,8.32,123.2
793489,electronics,2022-04-03,16,422.61,60.14,6761.76,8,248,4,1173,4.0,22,6,1,0,4,2022,0.011,869,379.62,0.33,26.97,450.53,0.09,33.33,476.26,0.32,71.01,460.51
995340,sports,2023-02-11,10,67.53,4.83,675.3,7,217,4,2342,3.9,60,5,1,0,2,2023,0.427,3469,58.97,0.47,13.8,71.99,0.6,13.75,62.78,0.54,14.11,62.25
701147,beauty,2023-01-04,12,33.43,3.21,401.16,15,129,4,1854,4.9,43,2,0,0,1,2023,0.308,6228,34.66,0.18,5.51,36.1,0.96,4.45,34.52,0.04,2.83,31.87
885619,furniture,2023-07-27,2,840.4,110.52,1680.8,12,84,1,295,2.6,40,3,0,0,7,2023,0.767,3479,971.15,0.11,96.9,900.79,0.65,83.09,772.33,0.85,44.4,818.73
206681,furniture,2023-12-29,13,629.72,72.46,8186.36,14,60,4,1712,4.1,75,4,0,0,12,2023,0.144,6883,613.73,0.57,138.86,709.75,0.08,109.92,595.02,0.9,58.24,660.38
900908,furniture,2023-04-30,13,518.81,115.78,6744.53,23,105,2,3919,4.0,33,6,1,0,4,2023,0.778,6337,607.91,0.41,151.84,588.81,0.91,96.89,515.56,0.39,52.81,497.4
244293,furniture,2022-10-26,13,326.76,60.69,4247.88,10,96,3,1327,5.0,64,2,0,0,10,2022,0.661,1995,278.92,0.42,63.27,389.53,0.13,55.06,358.38,0.95,47.1,307.61
382912,electronics,2022-10-24,16,526.37,87.2,8421.92,22,83,3,4342,4.1,58,0,0,0,10,2022,0.843,3013,533.22,0.31,106.39,620.53,0.37,135.38,534.75,0.78,106.29,509.92
215373,furniture,2022-11-02,18,805.67,119.44,14502.06,9,238,5,1864,2.1,37,2,0,0,11,2022,0.99,1458,726.2,0.37,176.04,831.43,0.18,67.48,913.24,0.85,54.42,775.21
461495,sports,2023-08-18,17,597.57,77.36,10158.69,11,171,2,165,1.1,24,4,0,0,8,2023,0.477,1501,573.98,0.18,51.36,655.58,0.72,86.16,528.14,0.89,86.81,635.17
774098,fashion,2022-08-23,15,554.16,95.56,8312.4,5,71,2,633,4.9,28,1,0,0,8,2022,0.699,2700,475.64,0.27,107.28,549.09,0.26,56.78,581.95,0.34,113.51,608.45
341276,beauty,2022-05-02,19,430.38,32.24,8177.22,18,167,4,4069,3.9,69,0,0,0,5,2022,0.71,3054,371.15,0.54,45.19,463.83,0.26,27.72,381.9,0.81,80.75,413.5
839974,beauty,2022-09-02,13,330.76,27.29,4299.88,22,182,4,2087,4.3,25,4,0,0,9,2022,0.845,2582,363.67,0.52,20.53,282.01,0.41,33.22,294.78,0.15,71.72,301.11
645668,beauty,2022-01-17,13,637.74,70.55,8290.62,22,140,2,4907,4.2,52,0,0,0,1,2022,0.518,5183,688.18,0.91,38.87,624.13,0.29,120.84,611.03,0.98,131.42,666.02
666032,kitchen,2022-03-19,11,883.45,74.42,9717.95,8,237,2,3965,3.9,10,5,1,0,3,2022,0.108,1233,815.35,0.83,71.4,1033.71,0.78,159.86,783.39,0.6,55.34,880.01
944923,fashion,2022-03-07,15,399.54,74.08,5993.1,20,242,5,248,4.0,28,0,0,0,3,2022,0.979,3431,465.62,0.01,95.87,434.0,0.53,58.05,448.05,0.69,38.15,394.25
488660,toys,2023-07-18,2,371.22,20.4,742.44,7,119,5,1631,4.7,74,1,0,0,7,2023,0.057,6243,404.92,0.23,92.86,317.78,0.56,46.06,381.46,0.31,74.05,360.17
410176,furniture,2023-06-12,10,402.46,33.02,4024.6,17,128,1,3652,4.7,43,0,0,0,6,2023,0.962,5178,389.44,0.89,29.44,415.72,0.16,46.77,432.88,0.03,39.98,400.08
995098,kitchen,2023-05-24,9,400.22,92.26,3601.98,19,69,2,409,2.5,65,2,0,0,5,2023,0.255,1590,397.29,0.31,87.04,391.44,0.91,29.14,348.07,0.16,34.6,371.09
601301,kitchen,2022-12-04,18,891.84,222.52,16053.12,8,200,4,4995,1.1,21,6,1,0,12,2022,0.492,1830,849.38,0.48,170.81,1010.52,0.35,169.85,828.24,0.14,182.08,911.85
653143,beauty,2023-06-08,2,644.9,95.13,1289.8,7,234,1,914,1.2,61,3,0,0,6,2023,0.951,6497,735.64,0.67,44.47,574.09,0.38,122.33,666.28,0.44,94.83,700.34
366669,kitchen,2022-04-28,13,342.49,51.06,4452.37,6,171,1,4005,2.8,78,3,0,0,4,2022,0.677,4162,350.33,0.54,68.76,363.53,0.24,75.55,300.95,0.29,38.93,371.2
293892,beauty,2023-10-20,4,353.21,72.29,1412.84,19,66,1,4218,4.3,74,4,0,0,10,2023,0.586,6182,316.96,0.0,18.28,388.26,0.96,37.53,320.08,0.94,46.05,370.03
252819,toys,2023-01-01,17,404.79,23.17,6881.43,17,139,3,2576,4.4,35,6,1,0,1,2023,0.326,6077,372.65,0.21,38.2,428.43,0.61,58.63,347.17,0.84,35.18,395.84
301202,fashion,2023-11-16,17,61.94,8.39,1052.98,7,202,3,4037,2.6,54,3,0,0,11,2023,0.292,3202,59.08,0.1,9.23,58.6,0.06,9.4,72.41,0.54,4.89,67.16
275666,toys,2022-04-22,5,489.2,34.23,2446.0,15,29,2,4435,2.2,71,4,0,0,4,2022,0.033,3799,484.85,0.17,112.41,551.63,0.19,116.11,489.66,0.85,120.18,504.83
772047,furniture,2022-12-30,17,735.9,95.8,12510.3,20,155,1,3698,3.0,65,4,0,0,12,2022,0.586,2704,778.16,0.15,55.3,829.92,0.48,74.11,637.11,0.59,69.06,736.45
152150,toys,2023-05-24,10,604.69,149.22,6046.9,9,171,4,3568,4.3,78,2,0,0,5,2023,0.43,4530,718.04,0.62,85.92,590.37,0.19,45.13,611.45,0.92,93.19,578.58
666445,furniture,2022-12-28,19,202.63,40.67,3849.97,17,143,5,2004,3.5,3,2,0,0,12,2022,0.224,4618,190.81,0.41,31.56,191.15,0.61,45.17,235.18,0.75,14.52,212.97
954363,beauty,2022-11-22,14,663.39,163.86,9287.46,10,167,2,1533,1.6,43,1,0,0,11,2022,0.384,4815,640.13,0.07,126.77,718.03,0.31,56.83,607.99,0.74,48.54,702.84
788996,fashion,2022-05-02,1,655.93,130.67,655.93,10,226,4,4351,2.4,63,0,0,0,5,2022,0.941,6054,563.04,0.08,131.23,641.98,0.35,159.1,612.15,0.27,43.11,663.67
462591,toys,2022-10-06,4,258.41,44.35,1033.64,12,48,4,1199,3.2,58,3,0,1,10,2022,0.848,5229,253.34,0.95,36.42,250.88,0.79,42.6,308.49,0.79,18.58,247.35
153462,electronics,2022-06-24,8,571.9,114.86,4575.2,12,151,3,2131,3.2,13,4,0,0,6,2022,0.43,891,621.24,0.15,135.54,576.3,0.52,86.33,657.04,0.77,118.4,559.22
850707,kitchen,2022-08-09,5,561.53,102.1,2807.65,14,203,3,2611,4.3,46,1,0,0,8,2022,0.98,2581,666.58,0.25,115.59,567.33,0.11,49.8,585.11,0.08,31.24,575.39
102833,toys,2023-05-15,3,760.62,108.63,2281.86,9,209,1,2014,4.7,14,0,0,0,5,2023,0.462,4075,843.58,0.57,76.61,867.39,0.37,192.65,696.05,0.06,98.4,718.48
713195,electronics,2023-04-06,19,148.38,16.1,2819.22,12,127,5,1927,1.4,8,3,0,0,4,2023,0.349,4462,132.25,0.19,21.94,175.61,0.9,14.83,137.52,0.88,25.17,147.52
703853,furniture,2023-03-20,17,199.51,30.73,3391.67,17,249,5,3036,1.9,9,0,0,0,3,2023,0.388,6077,231.73,0.2,26.13,219.4,0.85,28.58,229.74,0.98,28.17,181.24
272728,electronics,2022-09-22,9,452.79,46.05,4075.11,12,94,4,1714,2.6,76,3,0,0,9,2022,0.875,3029,517.78,0.07,98.76,398.85,0.76,23.77,491.93,0.6,39.37,480.43
765882,fashion,2023-12-02,5,68.41,10.08,342.05,18,121,5,4944,2.2,22,5,1,0,12,2023,0.268,5787,62.67,0.98,6.7,66.24,0.84,3.61,66.55,0.17,6.3,66.79
257915,fashion,2022-03-05,4,391.57,31.02,1566.28,7,209,4,971,2.6,37,5,1,0,3,2022,0.222,2858,460.89,0.61,47.27,358.82,0.09,70.3,336.39,0.42,27.15,387.28
303082,sports,2022-09-08,18,715.75,116.72,12883.5,7,121,4,2006,1.2,21,3,0,0,9,2022,0.961,1193,787.28,0.53,188.22,774.54,0.12,70.91,642.46,0.02,70.08,770.91
830788,furniture,2022-03-28,7,159.38,15.79,1115.66,22,98,5,4241,1.3,71,0,0,0,3,2022,0.734,3431,179.14,0.89,41.51,168.84,0.02,28.73,176.15,0.82,21.36,156.07
981215,furniture,2022-09-05,1,430.16,46.77,430.16,14,147,1,2430,4.4,71,0,0,0,9,2022,0.764,1214,434.76,0.59,61.02,513.55,0.13,99.98,463.31,0.1,59.92,428.02
338240,furniture,2023-12-04,8,891.1,133.49,7128.8,17,163,2,3554,1.4,52,0,0,1,12,2023,0.74,2973,820.03,0.26,166.54,897.06,0.82,133.09,869.33,0.34,82.25,854.64
929203,toys,2022-09-25,9,470.15,38.79,4231.35,19,243,2,3270,4.3,66,6,1,0,9,2022,0.683,1848,531.12,0.47,130.87,416.98,0.04,75.59,497.04,0.56,48.13,499.02
921955,toys,2023-10-26,12,463.54,112.4,5562.48,7,162,4,1723,2.2,9,3,0,0,10,2023,0.091,375,471.47,0.48,31.93,491.09,0.47,48.24,516.52,0.7,91.88,457.63
792466,furniture,2022-12-28,7,516.15,71.95,3613.05,24,62,2,3746,2.2,79,2,0,0,12,2022,0.754,4712,613.5,0.4,105.05,505.02,0.25,107.86,555.04,0.91,30.31,514.28
226049,furniture,2023-05-26,18,191.82,23.11,3452.76,13,32,2,1264,1.4,33,4,0,0,5,2023,0.249,5245,173.34,0.75,17.46,175.0,0.83,15.97,179.13,0.42,24.77,191.53
369477,electronics,2022-11-30,13,158.03,8.82,2054.39,22,242,3,3773,1.1,32,2,0,0,11,2022,0.132,1096,153.98,0.11,32.34,154.85,0.8,26.03,186.95,0.19,44.09,163.61
709937,toys,2022-07-14,19,619.3,135.41,11766.7,13,117,4,727,2.4,16,3,0,1,7,2022,0.983,4173,685.84,0.16,48.2,578.03,0.77,125.53,531.53,0.11,107.52,624.43
999296,sports,2023-07-12,7,374.32,65.57,2620.24,13,66,3,3501,4.3,70,2,0,0,7,2023,0.028,3614,393.15,0.37,81.68,344.01,0.38,71.77,391.05,0.66,45.59,369.44
833025,beauty,2023-12-09,13,282.22,37.61,3668.86,17,71,1,651,4.7,14,5,1,0,12,2023,0.032,1135,282.68,0.07,25.48,287.66,0.93,17.33,261.94,0.13,41.83,290.96
478241,fashion,2022-07-12,7,57.31,5.68,401.17,8,44,4,4357,1.2,68,1,0,0,7,2022,0.31,4336,62.79,0.99,8.87,64.96,0.9,8.02,62.91,0.66,15.5,58.89
311730,sports,2023-07-23,14,766.06,152.47,10724.84,17,65,3,3164,1.1,57,6,1,0,7,2023,0.844,1976,847.78,0.5,180.38,888.62,0.65,195.95,801.78,0.46,154.96,798.31
964302,electronics,2022-07-10,15,58.13,13.9,871.95,24,199,1,298,1.6,61,6,1,0,7,2022,0.978,5789,61.16,0.05,3.88,54.71,0.61,12.05,53.39,0.42,8.97,57.78
348586,sports,2023-06-08,7,682.49,86.1,4777.43,17,170,4,633,4.1,3,3,0,1,6,2023,0.119,4355,656.34,0.61,154.66,687.23,0.34,121.83,700.96,0.26,113.45,748.09
407996,sports,2023-07-30,18,362.33,27.89,6521.94,6,157,2,1018,1.8,59,6,1,0,7,2023,0.395,958,386.45,0.78,36.12,414.87,0.74,29.75,373.89,0.9,85.56,367.8
968066,fashion,2022-11-25,17,550.86,39.57,9364.62,18,22,3,4805,1.9,77,4,0,0,11,2022,0.734,3722,573.35,0.41,86.09,658.85,0.94,86.21,549.27,0.72,48.86,583.69
605497,sports,2023-06-22,17,245.48,12.59,4173.16,5,174,5,2988,4.6,32,3,0,0,6,2023,0.646,993,277.19,0.48,54.58,281.68,0.32,68.23,212.28,0.52,35.18,243.8
338137,sports,2022-07-18,5,165.2,32.84,826.0,7,242,2,1467,4.5,36,0,0,0,7,2022,0.233,5119,178.2,0.7,13.31,168.99,0.29,12.05,152.38,0.42,18.29,159.81
104810,kitchen,2022-02-27,14,494.05,121.67,6916.7,10,232,5,1456,3.7,9,6,1,0,2,2022,0.329,2222,505.84,0.23,86.88,570.4,0.26,119.94,587.47,0.36,84.38,496.46
486960,furniture,2022-03-12,3,635.19,157.89,1905.57,11,110,3,226,1.7,39,5,1,0,3,2022,0.594,3526,544.07,0.6,83.3,697.01,0.98,93.1,581.82,0.4,33.74,645.0
987400,electronics,2022-11-23,3,200.08,41.38,600.24,5,158,5,1095,2.5,54,2,0,0,11,2022,0.035,4933,181.76,0.63,30.38,178.02,0.54,35.42,202.19,0.85,42.19,192.42
489263,toys,2023-10-21,19,409.63,33.77,7782.97,5,88,5,4291,1.9,24,5,1,0,10,2023,0.758,5943,396.44,0.8,72.35,360.25,0.97,21.93,390.34,0.42,33.9,430.46
729575,furniture,2022-04-04,3,416.85,102.35,1250.55,20,224,5,3034,3.7,59,0,0,0,4,2022,0.275,3683,442.06,0.89,59.29,490.92,0.62,25.56,464.74,0.0,75.54,410.83
327731,fashion,2022-11-29,17,217.9,25.18,3704.3,14,231,2,1901,4.1,7,1,0,0,11,2022,0.828,726,245.64,0.94,26.96,255.72,0.29,28.16,229.3,0.92,53.81,224.9
798050,sports,2023-05-29,9,521.59,60.88,4694.31,8,71,4,203,1.6,54,0,0,0,5,2023,0.684,1959,618.6,0.13,53.68,527.03,0.59,118.07,573.95,0.59,58.25,499.48
798211,furniture,2022-05-28,6,156.96,29.42,941.76,13,131,2,1780,4.6,47,5,1,0,5,2022,0.645,4369,166.37,0.82,39.56,169.77,0.16,31.57,168.41,0.17,19.46,156.47
647470,fashion,2023-06-11,2,473.48,28.32,946.96,18,74,5,1976,2.9,19,6,1,1,6,2023,0.767,484,523.24,0.68,68.17,452.97,0.45,78.08,485.93,0.13,63.77,459.51
794663,sports,2022-08-12,13,128.69,27.69,1672.97,19,161,5,681,4.2,28,4,0,0,8,2022,0.075,2726,137.38,0.37,14.62,140.98,0.44,35.18,152.65,0.38,24.24,126.6
620939,sports,2023-08-14,14,452.42,112.86,6333.88,10,87,4,3075,1.2,19,0,0,0,8,2023,0.26,2399,452.69,0.92,27.39,455.21,0.58,54.38,495.9,0.61,47.62,468.34
440485,sports,2023-02-27,9,301.09,61.73,2709.81,8,180,5,3336,2.4,50,0,0,1,2,2023,0.522,2286,320.18,0.86,64.11,292.65,0.39,64.4,328.52,0.94,64.94,280.4
764091,electronics,2023-02-04,16,423.45,87.37,6775.2,24,245,3,4991,1.1,51,5,1,0,2,2023,0.777,6685,419.32,0.77,65.22,425.23,0.46,30.59,462.27,0.05,81.33,401.89
851612,kitchen,2022-05-10,7,407.36,52.17,2851.52,17,220,1,1858,3.9,44,1,0,0,5,2022,0.849,6616,410.93,0.06,36.24,411.21,0.88,34.6,412.81,0.35,28.34,395.94
856953,kitchen,2022-12-05,11,819.9,51.8,9018.9,24,61,5,1452,1.3,16,0,0,0,12,2022,0.382,6301,958.34,0.18,219.15,967.45,0.18,140.88,881.34,0.26,133.9,782.7
291767,sports,2023-09-18,6,456.24,95.14,2737.44,11,49,3,4132,2.4,18,0,0,0,9,2023,0.794,6073,477.84,0.92,113.13,529.12,0.92,127.99,484.33,0.42,59.07,426.54
708932,furniture,2022-01-15,12,742.09,125.73,8905.08,7,207,1,1816,4.1,65,5,1,0,1,2022,0.22,6275,656.86,0.98,148.54,681.28,0.54,129.91,861.49,0.79,103.49,789.13
103875,furniture,2023-07-08,3,226.32,52.48,678.96,12,38,1,3190,4.0,37,5,1,0,7,2023,0.082,1449,233.86,0.28,37.93,214.43,0.63,15.55,269.91,0.16,66.56,211.04
614798,beauty,2022-12-26,10,336.31,24.62,3363.1,11,112,4,3713,3.6,35,0,0,1,12,2022,0.247,2875,398.07,0.28,49.62,321.1,0.1,77.38,342.72,0.93,44.93,345.84
614050,sports,2023-06-10,11,95.33,10.58,1048.63,19,248,5,4411,3.8,25,5,1,0,6,2023,0.903,590,84.37,0.61,6.95,81.42,0.15,16.54,101.08,0.26,5.54,94.4
427145,beauty,2023-04-30,11,396.05,48.37,4356.55,19,123,4,1661,3.6,74,6,1,0,4,2023,0.544,5620,471.27,0.08,59.12,410.17,0.73,80.94,376.88,0.75,45.6,369.39
994669,furniture,2022-11-12,9,611.77,114.19,5505.93,6,22,3,3150,3.6,19,5,1,0,11,2022,0.481,6097,731.48,0.6,126.13,623.36,0.9,99.92,701.03,0.64,119.12,586.87
894663,toys,2022-08-14,13,759.21,157.57,9869.73,16,244,2,742,2.4,61,6,1,0,8,2022,0.743,396,794.32,0.97,75.71,678.44,0.52,87.32,834.17,0.55,129.76,699.91
134779,furniture,2023-04-03,10,522.35,126.52,5223.5,11,182,3,3918,1.1,61,0,0,0,4,2023,0.01,1351,504.77,0.3,72.08,625.04,0.17,44.99,612.92,0.84,40.1,480.13
287951,sports,2022-04-13,6,586.86,64.02,3521.16,17,96,2,320,2.8,20,2,0,0,4,2022,0.118,1348,500.6,0.74,82.41,655.2,0.8,113.98,623.1,0.61,52.11,570.3
287198,furniture,2023-03-03,5,184.22,27.4,921.1,12,160,2,3513,1.2,1,4,0,0,3,2023,0.1,6512,157.59,0.52,30.93,168.39,0.92,12.72,202.28,0.78,41.24,193.62
907802,toys,2022-03-11,13,62.37,3.48,810.81,15,160,1,1124,2.9,20,4,0,1,3,2022,0.122,5574,61.49,0.29,4.2,68.41,0.67,11.49,55.09,0.59,2.83,61.09
567022,fashion,2023-04-20,18,718.77,72.31,12937.86,19,147,3,2366,2.9,22,3,0,0,4,2023,0.453,2085,807.95,0.41,180.5,696.65,0.18,110.02,763.59,0.72,73.39,728.68
755986,beauty,2023-04-04,15,175.32,21.88,2629.8,10,241,2,474,1.7,59,1,0,1,4,2023,0.281,510,206.85,0.55,29.21,187.85,0.41,31.8,172.14,0.05,42.37,162.28
828945,fashion,2022-03-03,13,109.32,18.45,1421.16,8,200,1,3474,4.1,42,3,0,0,3,2022,0.786,2999,98.84,0.76,16.45,110.92,0.94,23.89,112.36,0.65,20.35,117.66
790857,beauty,2023-07-07,18,845.68,121.92,15222.24,19,79,2,2462,3.8,35,4,0,0,7,2023,0.839,4174,863.2,0.54,205.5,759.93,0.19,100.49,815.49,0.89,80.82,816.99
180137,kitchen,2022-10-31,18,868.26,106.7,15628.68,23,248,4,3351,3.2,38,0,0,0,10,2022,0.925,505,890.49,0.93,74.44,877.84,0.17,120.54,825.31,0.65,73.29,814.31
226301,electronics,2023-07-29,10,566.14,98.97,5661.4,13,241,3,1802,4.7,76,5,1,0,7,2023,0.196,3388,556.58,0.12,126.29,671.78,0.7,41.65,643.84,0.82,85.83,549.56
455710,furniture,2022-01-31,3,359.41,77.53,1078.23,24,30,3,132,2.1,75,0,0,0,1,2022,0.503,3855,373.42,0.96,78.75,399.61,0.54,42.98,375.64,0.99,67.28,393.17
404540,sports,2022-05-12,13,754.92,74.24,9813.96,8,88,3,2946,2.0,3,3,0,0,5,2022,0.049,6871,886.09,0.55,220.46,807.24,0.2,53.44,708.59,0.16,59.67,774.55
772367,furniture,2022-12-27,12,208.11,24.68,2497.32,21,161,3,3523,1.7,67,1,0,0,12,2022,0.24,1483,208.84,0.39,26.86,238.33,0.62,18.67,232.74,0.69,46.45,192.34
240611,furniture,2022-05-18,6,403.57,77.08,2421.42,24,222,3,3357,3.2,29,2,0,0,5,2022,0.615,1447,362.5,0.08,27.32,460.09,0.94,62.28,353.6,0.9,20.65,376.28
434388,kitchen,2022-08-29,17,340.61,70.03,5790.37,10,184,5,1384,1.8,60,0,0,0,8,2022,0.422,3131,368.85,0.3,19.49,395.4,0.86,51.97,324.47,0.03,28.81,358.51
312916,furniture,2023-04-28,17,824.05,177.24,14008.85,7,152,4,3611,4.5,78,4,0,0,4,2023,0.691,2372,709.49,0.44,147.94,731.84,0.01,173.57,797.44,0.17,134.01,880.97
269952,electronics,2022-04-16,7,830.21,76.27,5811.47,18,90,1,2754,2.2,41,5,1,0,4,2022,0.839,6451,978.85,0.94,75.68,743.29,0.88,54.9,757.28,0.25,144.82,760.88
255523,sports,2023-05-10,10,596.27,94.12,5962.7,22,42,5,1129,3.0,50,2,0,0,5,2023,0.06,5551,702.98,0.76,78.17,673.55,0.63,53.79,682.69,0.88,125.92,571.68
275946,sports,2022-03-17,4,126.34,29.06,505.36,6,225,1,645,3.1,34,3,0,0,3,2022,0.939,1917,111.46,0.06,27.58,151.4,0.27,30.31,137.19,0.98,14.04,114.9
607935,beauty,2022-05-08,4,449.51,57.71,1798.04,17,142,1,1694,2.2,6,6,1,0,5,2022,0.042,2477,468.75,0.33,64.88,470.59,0.09,25.64,487.54,0.91,61.97,415.73
469043,toys,2023-03-05,6,243.44,33.1,1460.64,22,125,3,212,4.0,3,6,1,0,3,2023,0.982,4517,274.86,0.49,26.45,289.08,0.97,52.09,257.43,0.47,14.81,225.81
491758,electronics,2023-08-03,7,799.88,197.54,5599.16,5,245,2,3608,3.8,29,3,0,0,8,2023,0.638,6126,809.96,0.85,162.52,865.46,0.03,172.67,785.8,0.67,39.36,789.83
531474,fashion,2022-05-05,6,150.41,10.92,902.46,15,57,4,174,4.0,65,3,0,1,5,2022,0.043,1573,153.05,0.78,15.96,132.34,0.18,23.27,162.54,0.1,21.67,135.75
766953,furniture,2022-08-07,3,77.25,14.76,231.75,6,78,4,337,3.4,27,6,1,0,8,2022,0.394,2213,91.89,0.22,14.35,90.71,0.67,9.76,85.57,0.98,13.58,80.54
875632,toys,2023-11-07,9,642.85,141.45,5785.65,8,216,1,875,2.8,35,1,0,0,11,2023,0.258,4346,598.29,0.05,48.74,735.24,0.76,51.99,667.58,0.94,143.01,630.42
573791,kitchen,2023-12-24,12,424.36,34.02,5092.32,14,85,3,1697,2.8,42,6,1,0,12,2023,0.799,6046,438.88,0.13,62.39,440.29,0.27,109.56,430.62,0.6,104.44,415.98
678026,electronics,2023-03-01,7,759.38,146.48,5315.66,11,236,4,197,3.9,26,2,0,0,3,2023,0.225,2166,676.03,0.5,48.49,843.19,0.74,187.08,704.88,0.14,119.71,829.54
764701,sports,2022-11-23,11,94.93,13.66,1044.23,6,217,4,3186,2.5,39,2,0,0,11,2022,0.826,3378,90.74,0.09,18.57,92.37,0.77,18.12,83.48,0.95,17.81,91.72
721361,electronics,2022-09-11,6,726.94,160.35,4361.64,21,42,3,748,2.7,48,6,1,1,9,2022,0.312,4834,834.39,0.25,102.65,774.57,0.8,67.7,628.41,0.9,47.82,660.24
220836,furniture,2023-03-24,14,62.48,14.46,874.72,9,125,4,4035,1.7,68,4,0,0,3,2023,0.989,3091,68.78,0.82,7.82,62.14,0.75,8.46,68.73,0.99,14.66,61.29
984687,beauty,2023-03-08,13,54.42,12.22,707.46,22,192,3,2839,3.7,60,2,0,0,3,2023,0.27,5440,57.91,0.4,14.41,56.3,0.03,10.81,52.9,0.51,5.33,54.06
248329,kitchen,2022-08-04,19,431.34,27.12,8195.46,8,132,2,508,1.3,65,3,0,0,8,2022,0.685,3702,383.83,1.0,82.88,462.74,0.89,32.52,473.59,0.35,62.49,428.8
